,name,link,class
4071,Кварк | экспериментальная физика,https://vk.com/school_quark?trackcode=e61089c0R1w5T0iBaq7BwUMuHn5uepfCkPRYEikK-23IdxM-yWE,8
4072,Физика на 100 баллов,https://vk.com/public196591682?trackcode=925f7b05BQGuahjWMf2NKGQ5LMd5eEH9E6YdyXrsrOCTefI-fj8,8
4073,физика НЭК,https://vk.com/club_p212?trackcode=1d14655dSk-Ntoim7PPyM2sCjqY_if6Kw-L7hwMPzi6K0U42J2A,8
4074,Физика Вождения,https://vk.com/vfizika?trackcode=114da6fePNLWRUNkK4WMLplRDVnBMBjtdSoJqyYcWjzCshb8FbE,8
4075,Физика Процесса,https://vk.com/physics_of_process?trackcode=b9cb9386U6OsVTkfKsaFIpNlzRy4Uoey2038bPiaUh1GhwuFdEc,8
4076,Физика для гуманитариев,https://vk.com/physicsforhumanities?trackcode=e10b4611p1rv5QsgHv4i6rdSjZ4NUWNpGs-Sn3mhwslanilPEfI,8
4077,Физика 273,https://vk.com/physics273?trackcode=f6bacdc2L9r_5iMz36nKHIXZSe1XqX1CyEFOKv1MKwJZ-k6ww20,8
4078,Физика Танца,https://vk.com/physics_of_dance?trackcode=61ab0a52hUDstBgDkXT_bMHeLyBtnbi-xN203WPrucvd_iGRvU0,8
4079,ФИЗИКА,https://vk.com/club207863169?trackcode=6bd6ec0cNUqdb2mHysz9t-d7T1zibtOjWM0R1a8Ktysio-rFDCc,8
4080,физика_ лицей №95,https://vk.com/club193392090?trackcode=cc609705FTe6cLMPote4T-aBQv_jzRQbxM3J0EO2-3kDjARZIMw,8
4081,Физика от Андрей Юрича,https://vk.com/phys_yurich?trackcode=e75dabec-HWkmkHuDWnwgkbj2WCzGsHV-5odWXk8-qYuZ_YG4Y8,8
4082,ФИЗИКА ОГЭ 2023,https://vk.com/club216877758?trackcode=29b4e8b0u3LdGSgeNPXDnOnSTQMjEkE0dTA2dDPxj3W0pWqYqmc,8
4083,Естествознание. Физика,https://vk.com/club206959524?trackcode=a8e87465KkOELOHccLWVxobQMEyiy0ZPSUtEqAKT-uveJBv_QWk,8
4084,Мысленная физика желаний,https://vk.com/alena_branding?trackcode=4da42589J1u9dgFX3B3hmDoaqhCLXxTR8XYmqWfKC27CkLAuBKI,8
4085,Физика РАДК,https://vk.com/fradk?trackcode=23df669dRNGZWBLy54eRN4A8CzQ2Rl5-iDYtxO4AGh6xb8y5JQk,8
4086,Физика – Информатика – Математика | ФЕНМиТ ЗабГУ,https://vk.com/if_zabgu?trackcode=1132674any4goK0WrGEI8gZzY8qf45VJl7inpYHigrGjJ9oLY24,8
4087,Физика/астрономия,https://vk.com/club193430767?trackcode=acc2c92eLaUvTXWGc5LfkMPDNGweQHaLE29LhMiLTlZGwVO9FXA,8
4088,Физика 100+1,https://vk.com/public202272647?trackcode=d6c51076tub9AoVXrEivDg5j3svRmiG0XsNjUea20rfMM4B8MCI,8
4089,Экспериментальная физика,https://vk.com/club36386247?trackcode=05aaeb92ZmQlhAYULz9AJ5kHlysuViRNcOvcWxWL9RJGE1vBecM,8
4090,Физика для своих,https://vk.com/club101950861?trackcode=07bde9d8Z5uFZnWTvf_6bV8rXruGQlJUOyLwkxa9bM_0a8-i_uI,8
4091,КЦ_ФИЗИКА,https://vk.com/kc_zftsh?trackcode=dfd051b5x4mmjt5r_C89Q4JOa-GlVN1O6GdWh7OYHUQJeTMk0zA,8
4092,ФИЗИКА 516,https://vk.com/public193359688?trackcode=80efed05f34QzXUx7E_duEOakkJs3RRHg92vHeK0cANeccVyZgU,8
4093,ФИЗИКА-УНИ,https://vk.com/public129551958?trackcode=01314a5bZp5v3cWq5dWcn8RXxNDYFdUCScCe2QhlHLHF0OVbT5g,8
4094,"Колобок, физика!!!",https://vk.com/kolobok_fizika?trackcode=db92b534VCzPSDROdksY45MCWvd_91qUKJp1gUD1LXkHeElIW_U,8
4095,Физика 2-4,https://vk.com/club215665719?trackcode=5a0d218caxKki3i4g5Kpo2UT8viHCpU4Ghu7urqJcgipGGrspfY,8
4096,Физика,https://vk.com/club193863330?trackcode=e06f2230_D8cUnCqeo6hdJ7ndjRHnpor_n9L4cb914tHhabZBow,8
4097,Физика - 8 В класс,https://vk.com/club152952919?trackcode=f5394119yRpXeftn6mxbIjD3NfyUZ_V-x05yTOg9JLTI_IAhfgc,8
4098,Физика forever,https://vk.com/club176413522?trackcode=1c4f83d7Zi4zy_OlG7uxa0vNtY_oETl5eL-35KzRyeOfbSpTE70,8
4099,Физика,https://vk.com/public220169691?trackcode=205cff4cqVU8oGfToxPhoN9ihipT2SFtnPJkgRsp5Ojusz53aXA,8
4100,Физика,https://vk.com/the_physics?trackcode=f417d159Y-Sj3ToEkoqMrnADgJKVQ-JV6uj0ecafcFaMYflU5cw,8
4101,Физика ЕГЭ 100БАЛЛОВ,https://vk.com/physics_100?trackcode=c75e0948FVrBx--ZkTQMwz-1TsOkGg30HOlkmjThGWB84gM1wss,8
4102,Физика для 2.7банов,https://vk.com/ebanphysics?trackcode=b5bce510-WZ_8aaw4FNnm7POSRCBFhVIw9rgfiHxCMiIjRXn4NQ,8
4103,Занимательная физика,https://vk.com/zanfizika?trackcode=2ca65fddDkA1F8pRKVXvwHSIkXBJ9sDUm8hxF4oX8ja2m8gcNmY,8
4104,физика твёрдого тела,https://vk.com/club209419?trackcode=53440cbbFgwKsstK6bxFDOl8RfQ9WVSKqVPL49DeRqKWuMOnRg,8
4105,Физика ЕГЭ 2023 | Умскул,https://vk.com/teslaege?trackcode=6c8ba9b2zGxMKeA65Rl4D-SF3WVZ7PvFVAR2lSPWWURH2i3ZI3w,8
4106,Физика 9Г,https://vk.com/club194260330?trackcode=d87f52d2Zol8N9fkabqKxcDAqupgbLWsl5glSxJh4Xrc2BNj55M,8
4107,Увлекательная физика,https://vk.com/uvlefiz?trackcode=bf3bfe9dvanFAXY3_Vhs8Hvh3zB8G9njQGt7wB0qQCqgL0OI0b4,8
4108,Интересная физика,https://vk.com/fizikaotfizika?trackcode=553521fe2L9_0RFFNIR6N4OZfhBAotQk-5ezwj5oEjNst0WNaEA,8
4109,Открытая физика,https://vk.com/open_physics?trackcode=1c7c9f72ua-An-bhEKpjw0P_kDlOdrY8L-fLom6WcEqWJEe9oog,8
4110,Физика – Просто,https://vk.com/physiceasy?trackcode=7b2cf865jgkxJlVpV6L_juJqAZLfoG9H11JwUEHquZLfrnGNkR4,8
4111,Физика ОГЭ 2023 | Умскул,https://vk.com/umschphysoge?trackcode=b5a3fa64AamcF3uPfi-iD7puJNfz8H8ZGm7oqKhmU0dHH511OtE,8
4112,Занимательная физика,https://vk.com/zfizika?trackcode=afb53b7eaJJfYH6n_bs9kcmGRSXuvKI0WL326iqn9Y3-NyNB3oM,8
4113,физика,https://vk.com/club193443138?trackcode=82501dcdHS-DCY65Y6Kpn3BlkACAUD6YzhyW7zd1xm-N1qpwtYU,8
4114,Школково | Физика | Олимпиады 2023/2024,https://vk.com/club219691382?trackcode=010a4e97c14-6WYOpYyAS_eniIZUEdxkaWcA5nxJ_cQN0nCJmFA,8
4115,Физика ЕГЭ | Техноскул,https://vk.com/ege_newton?trackcode=b4a94d5dfs_VrAp9hzdXYvrfl7Tj3xi9JEoDkaHd7Q_Xt1hGs5k,8
4116,День Физика MГУ,https://vk.com/df_msu?trackcode=a2f0e58aLUqSbfZq1H3tsTX0Gf_eFobpbOEU4D66GWlcuO9NTM0,8
4117,Физика от Побединского,https://vk.com/physfrompobed?trackcode=fa4fdc1bgk5hhMwasEhWdckoMhsiPmE12xOuo3ciQ8tVYX54SHo,8
4118,"Математика,физика,астрономия (5-11классы)",https://vk.com/public193667260?trackcode=b68b8b99pFwsM7MgiagkjtLMBCjP9wCyXFE5bqBE1ceXbmVqYaw,8
4119,Май | Физика,https://vk.com/phys_examhack?trackcode=184fedd4-M2f8lzrzGJbXC285YDYWQ20CX7WC9BdAHo9-WGXcRY,8
4120,ИМО Физика,https://vk.com/club178556308?trackcode=dcb017f4d2rrTNaZkCB4sW0IfcmDTQDVaW0y_Iu43DUGcDBXPIU,8
4121,PhysFamily | Физика | ЕГЭ 2023,https://vk.com/gofor1200?trackcode=072946031pJOOR_mHsUBYox01VZhrOAvjMBnRtxh4kL1gpdJHqk,8
4122,Мисс Физика 2023,https://vk.com/missphysvsu2023?trackcode=00fb9e915LgL975HsogWVAs3VwsVVaCkRbskkzttsgd2GgAs1ys,8
4123,АБЕЛЬ | Физика ЕГЭ 2023,https://vk.com/abel_fiz?trackcode=1e63edc5xq3QTH5RZ7a_HYP7E6yK1ib5wnCtGnionaXa0FA-Y2o,8
4124,РЕПЕТИТОР |ФИЗИКА|МАТЕМАТИКА,https://vk.com/fizmatiha?trackcode=3b2bf08dTCIKCr0cIDktlDh3pEEmp54Rol_qE-XB8zqPE_3Khhw,8
4125,Физика | ЕГЭ 2023 | Вебиум,https://vk.com/fiz_web_ege?trackcode=32bc00c2pgZX15ynyTSF4SMK1VAZgy3Kmd0MS_IgDAmXuPY2eEM,8
4126,ФИЗИКА ТКТТС,https://vk.com/public198934840?trackcode=eb2b4cb8_RxxsIW5qZYquKFChNiL9sCTZeATKAjmGM5sRIHV0Ww,8
4127,Физика или химия?:),https://vk.com/club31100495?trackcode=50643ec3BhJneSg76RULaC26TxKqiXce70IDcwTTgL7FbMuH31o,8
4128,Образовательный форум МФТИ. Физика и МС,https://vk.com/physics_2022?trackcode=c807e0d6jMcij8Whdo2-oOP_YBBwuiusYx3O_Dg-zD-UiYqKFhQ,8
4129,Физика | ЕГЭ 2023 | 99 баллов,https://vk.com/99ballov_phys?trackcode=6efb4f2cSisuQ2tFFxoG_rC76dbAzSYDjFdI6iIRDtgWGzNfNME,8
4130,Помощь студентам физика химия задачи,https://vk.com/fiz_him_zadachi?trackcode=b11b62a5D-_0vnZqWmzHW1RRg1kQefOa6uJ9_pgPb5VcJvllNUI,8
4131,Цитатник Физика,https://vk.com/public211937087?trackcode=9119b847iwpZR50wsHwXSIVJ6kUmlKPIeZ_AKzBtj0szNororw8,8
4132,Кафедра №21 Физика Плазмы,https://vk.com/plasma.mephi?trackcode=841ace52Ge_q9AdZ06AmxJiTOpwRIt2_4jX4eDLfyC4J6kpHe24,8
4133,Ночь Физика,https://vk.com/nochfizika?trackcode=b3e137d3d3fNoZMjf3w0k3O8FuyH0mTMsPW0AQrqUhreMl3skLQ,8
4134,Физика 10Б,https://vk.com/club193494503?trackcode=d98eb907Bb4uCfufSwu8W-YuXufqO_rhHyGe3SIFsNIVcQUG_bM,8
4135,"Фитнес-клуб ""Физика +""",https://vk.com/fizika_fit?trackcode=7bbb584cHha3_MrK1Yv3-poYxMPdraFfZ9C-Pg3CKNmBtG-IHG4,8
4136,Лабораторные (Физика) ЛЭТИ,https://vk.com/physlabsetu?trackcode=5f3cda8aRmTO3BBUGj7KkOwpHqtJ4svVJJVfukyoZSkYYfxWbb8,8
4137,Астра-Физика Руси.,https://vk.com/publicastrofiz?trackcode=496baad3dZIDpDrd1NTT73E2HKib3rX91VTofg_EJxD9o61nNLQ,8
4138,Физика,https://vk.com/club208710335?trackcode=1c006ecdX5KH-RDFxR_zGOsmZX24SaQJO0brZG1BP2zHR019FnE,8
4139,НеоТривиум | ЕГЭ | Физика | Информатика,https://vk.com/neo_trivium?trackcode=1053b77c9NnuN1PLWP4g-yFxWKjZG6RlfxomrQKudvS1jFNbLyI,8
4140,Физика-онлайн,https://vk.com/fizika_online_ege_oge?trackcode=7a7e58e6kdWyj4oEee-czuy6LZ0vZ76z0JJKzgUxCnz_iS1SQBA,8
4141,ФИЗИКА,https://vk.com/club193175633?trackcode=56742b24PGfsEJEyFKyHf3m3WlBixjjzL64hJ-Gg5NPVSff122g,8
4142,Физика ЕГЭ 2023 | PARTA,https://vk.com/partaphys?trackcode=cd11c3cfpUMz9FFKPCBBPPIYnZTDCervOb7KQ1eGDNFufe0vDjw,8
4143,Физика 2023 ОГЭ | NI ФИЗИКА,https://vk.com/nischool36?trackcode=26b91158Q3Sz4qtj2PTaeeNFYzK7ZANCsrfael5jAo9bzDK2dOI,8
4144,ФИЗИКА,https://vk.com/public136731721?trackcode=ee7ba244k9SFOny3PI-tY9kAOTYeAT8NaIjWm4y27x7eGJ6vb6U,8
4145,Физика 7 класс,https://vk.com/club215709916?trackcode=15dfee30lin8CiO78VH5zuBpbwUVSae41RPdZ6YcPUgSW67mvyc,8
4146,Физика Онлайн,https://vk.com/public211023744?trackcode=26422fe7ZWUcRrAyO9U4lZgggSjtjMRYn3oW3SG1Po5sTZntCL4,8
4147,Физика • Электротехника,https://vk.com/phys711?trackcode=120495f4fpXiSj7LApCcHeIWyUDYUq9z9pPxk06O2vw3rGJP_m0,8
4148,"""ФИЗИКА"". ФиЗиКа+тЕоРиЯ",https://vk.com/public90444686?trackcode=1e860f2evTb9DF-G3GTm_XYCfvSf38RlX6s3itlsuBPsLzlDocM,8
4149,"Физика_ МОУ ""Красноармейская школа""",https://vk.com/public203036118?trackcode=fbe08e01Q5HYUTwDgrH4Jy-ad-jhrp1G35K9Hrg7CUDw8QtRQ-o,8
4150,«Физика ОК!»,https://vk.com/club172190821?trackcode=975b9060N9eQHTZ8g7jWpFORrF3eGi1AhgLvxRxtVVHSzmoZPA4,8
4151,Кварк | экспериментальная физика,https://vk.com/school_quark?trackcode=e61089c0R1w5T0iBaq7BwUMuHn5uepfCkPRYEikK-23IdxM-yWE,8
4152,Физика на 100 баллов,https://vk.com/public196591682?trackcode=925f7b05BQGuahjWMf2NKGQ5LMd5eEH9E6YdyXrsrOCTefI-fj8,8
4153,физика НЭК,https://vk.com/club_p212?trackcode=1d14655dSk-Ntoim7PPyM2sCjqY_if6Kw-L7hwMPzi6K0U42J2A,8
4154,Физика Вождения,https://vk.com/vfizika?trackcode=114da6fePNLWRUNkK4WMLplRDVnBMBjtdSoJqyYcWjzCshb8FbE,8
4155,Физика Процесса,https://vk.com/physics_of_process?trackcode=b9cb9386U6OsVTkfKsaFIpNlzRy4Uoey2038bPiaUh1GhwuFdEc,8
4156,Физика для гуманитариев,https://vk.com/physicsforhumanities?trackcode=e10b4611p1rv5QsgHv4i6rdSjZ4NUWNpGs-Sn3mhwslanilPEfI,8
4157,Физика 273,https://vk.com/physics273?trackcode=f6bacdc2L9r_5iMz36nKHIXZSe1XqX1CyEFOKv1MKwJZ-k6ww20,8
4158,Физика Танца,https://vk.com/physics_of_dance?trackcode=61ab0a52hUDstBgDkXT_bMHeLyBtnbi-xN203WPrucvd_iGRvU0,8
4159,ФИЗИКА,https://vk.com/club207863169?trackcode=6bd6ec0cNUqdb2mHysz9t-d7T1zibtOjWM0R1a8Ktysio-rFDCc,8
4160,физика_ лицей №95,https://vk.com/club193392090?trackcode=cc609705FTe6cLMPote4T-aBQv_jzRQbxM3J0EO2-3kDjARZIMw,8
4161,Физика от Андрей Юрича,https://vk.com/phys_yurich?trackcode=e75dabec-HWkmkHuDWnwgkbj2WCzGsHV-5odWXk8-qYuZ_YG4Y8,8
4162,ФИЗИКА ОГЭ 2023,https://vk.com/club216877758?trackcode=29b4e8b0u3LdGSgeNPXDnOnSTQMjEkE0dTA2dDPxj3W0pWqYqmc,8
4163,Естествознание. Физика,https://vk.com/club206959524?trackcode=a8e87465KkOELOHccLWVxobQMEyiy0ZPSUtEqAKT-uveJBv_QWk,8
4164,Мысленная физика желаний,https://vk.com/alena_branding?trackcode=4da42589J1u9dgFX3B3hmDoaqhCLXxTR8XYmqWfKC27CkLAuBKI,8
4165,Физика РАДК,https://vk.com/fradk?trackcode=23df669dRNGZWBLy54eRN4A8CzQ2Rl5-iDYtxO4AGh6xb8y5JQk,8
4166,Физика – Информатика – Математика | ФЕНМиТ ЗабГУ,https://vk.com/if_zabgu?trackcode=1132674any4goK0WrGEI8gZzY8qf45VJl7inpYHigrGjJ9oLY24,8
4167,Физика/астрономия,https://vk.com/club193430767?trackcode=acc2c92eLaUvTXWGc5LfkMPDNGweQHaLE29LhMiLTlZGwVO9FXA,8
4168,Физика 100+1,https://vk.com/public202272647?trackcode=d6c51076tub9AoVXrEivDg5j3svRmiG0XsNjUea20rfMM4B8MCI,8
4169,Экспериментальная физика,https://vk.com/club36386247?trackcode=05aaeb92ZmQlhAYULz9AJ5kHlysuViRNcOvcWxWL9RJGE1vBecM,8
4170,Физика для своих,https://vk.com/club101950861?trackcode=07bde9d8Z5uFZnWTvf_6bV8rXruGQlJUOyLwkxa9bM_0a8-i_uI,8
4171,КЦ_ФИЗИКА,https://vk.com/kc_zftsh?trackcode=dfd051b5x4mmjt5r_C89Q4JOa-GlVN1O6GdWh7OYHUQJeTMk0zA,8
4172,ФИЗИКА 516,https://vk.com/public193359688?trackcode=80efed05f34QzXUx7E_duEOakkJs3RRHg92vHeK0cANeccVyZgU,8
4173,ФИЗИКА-УНИ,https://vk.com/public129551958?trackcode=01314a5bZp5v3cWq5dWcn8RXxNDYFdUCScCe2QhlHLHF0OVbT5g,8
4174,"Колобок, физика!!!",https://vk.com/kolobok_fizika?trackcode=db92b534VCzPSDROdksY45MCWvd_91qUKJp1gUD1LXkHeElIW_U,8
4175,Физика 2-4,https://vk.com/club215665719?trackcode=5a0d218caxKki3i4g5Kpo2UT8viHCpU4Ghu7urqJcgipGGrspfY,8
4176,Физика,https://vk.com/club193863330?trackcode=e06f2230_D8cUnCqeo6hdJ7ndjRHnpor_n9L4cb914tHhabZBow,8
4177,Физика - 8 В класс,https://vk.com/club152952919?trackcode=f5394119yRpXeftn6mxbIjD3NfyUZ_V-x05yTOg9JLTI_IAhfgc,8
4178,Физика forever,https://vk.com/club176413522?trackcode=1c4f83d7Zi4zy_OlG7uxa0vNtY_oETl5eL-35KzRyeOfbSpTE70,8
4179,Физика,https://vk.com/public220169691?trackcode=205cff4cqVU8oGfToxPhoN9ihipT2SFtnPJkgRsp5Ojusz53aXA,8
4180,"Кафедра ""Физика""",https://vk.com/ugntu_physics?trackcode=ea591822AMnX9DRrfokhjPm5depRbDESINENeSa2xtDq4XMH-Vs,8
4181,физика БРПК,https://vk.com/club130940039?trackcode=5280ceeeYZdt6EoZwMtvVrNOFrcnkunt_MFLbEFtXjro7u4pLI8,8
4182,ФИЗИКА +,https://vk.com/physics_plus?trackcode=ddc36b6f1RlZ7y5RsADPjpl_RucIXKAZjNF0v1VF5RB7uT6QpZY,8
4183,Физика 2017,https://vk.com/nf_2017?trackcode=3ec76d9brK3qG3ByySpfZG1PRd9PSQRwVckkQ9M_JZ0mS_1yxac,8
4184,Седьмая параллель Физика,https://vk.com/club216600111?trackcode=5569fd99zFvApDaE6TcPtBb7eE5Ha3bpaEkQ-tGAf2QUbwm0mkU,8
4185,физика 610,https://vk.com/physkey?trackcode=fcdd7ae6gcduFg7j1UrEWy6WvQT314keJrS_0Kr8sBXh-mlpOUM,8
4186,Физика-24™,https://vk.com/fizzzika24?trackcode=2819c9f82P02tTN-ZHWk39RaDCOTLayQLSQWr_lc5fQHJeWt3Lk,8
4187,Физика | Точка опоры,https://vk.com/tochka_opory_ekb?trackcode=98005ca8xroKPRzJMnMdFCTcW9cxWR_hDUocQWc6r3B8T1GVgoc,8
4188,Несложная математика и физика,https://vk.com/get_excellent_marks?trackcode=e95217fe4Ytcqi0HnEBxYho8dIvWF17OmLs3LJoVjTwX9JvoFDg,8
4189,Физика 10В+,https://vk.com/aesc_informat?trackcode=456dc588-dDSiVkmvj6xA05H6NSWonb9Mtu9-7jqQFK-tYLMVlw,8
4190,Физика - твой Бро!,https://vk.com/geek_fiz?trackcode=bb449631B7JSZQxWUytMLsoq5hRiZL-_5qsabLuz-do2279nwao,8
4191,Физика? Легко!,https://vk.com/fizikalegko73?trackcode=41541347odnTadfhE6SvFyWDzKGh350MsNrtFYeLkL7VOhvn4E8,8
4192,Физика,https://vk.com/club193902848?trackcode=4f635d27oxsO35U179teKAaAj8RiIZsDvj5FAwFFecAz4xmIOQs,8
4193,Пятикратно переваренная физика,https://vk.com/fivephysics?trackcode=d14c200e24D0ZPtrI8rzuJR85Kx4zAaaAAo8SX5Ftzc54rt2HLY,8
4194,Физика? Легко!,https://vk.com/physi_easy?trackcode=af22f339i54pXl-lYAlWf3wokljqr2sUhVawPS9vdBSOcOyP8dI,8
4195,Уголок Зелёного Физика,https://vk.com/club106086575?trackcode=a99cd3dbFWvZOHa4L-o0Qpi16xJQ4vuebSivNFxf2HyNGhOKZXE,8
4196,ОГЭ 9кл физика,https://vk.com/club215848884?trackcode=5b9e9f2a9wsWuRkNEWpMyKiLE_V6K_4AGxFAKLcJHgczpaBOrdc,8
4197,физика 10 класс,https://vk.com/club128614823?trackcode=b1865ad0HHwUY7A6s9NWqlf7kX_-ufwIjvW6nXeuE16Dt9hOlvQ,8
4198,Анисимов | Физика ЕГЭ,https://vk.com/andrei_ege?trackcode=47e1ceb4Hrebe9ZVgCRNIEvJ1LhvsWiwvcrCt_lcrCeanOSC9NI,8
4199,Физика-35,https://vk.com/physics_35?trackcode=623b9d598gVLKjZb6xBvxCheNEmh2sOpuF270aGtIvr-cAiCDNI,8
4200,Информатика с Джобсом | ЕГЭ 2023,https://vk.com/inform_web?trackcode=1396bc1a7CaiLSJXUonDKyHK4RZL1RFOQSCy8CS4EjUD-5c0GO4,8
4201,Информатика ЕГЭ 100БАЛЛОВ,https://vk.com/informatics_100?trackcode=8901b318B7TExhLBUjqgs06jV8tAli2IY8_frjjw_N1F99NX-aY,8
4202,PRO100 ЕГЭ Информатика 2023,https://vk.com/pro100ege68?trackcode=9542d1edGLObyJNCJqZK7Tt0Ai9xuM4XhHWQzUlCl92LTPR9hGc,8
4203,Информатика ОГЭ 2023 | Умскул,https://vk.com/umsch_i_oge?trackcode=7e250b528-DMYcghNZ66LJqVit-0ApIc-x7ezJD8QrzZXkEQFOI,8
4204,Информатика ЕГЭ 2023 | Умскул,https://vk.com/umsch_i?trackcode=e61d25a8ICk___svl651SKgqTnUx4StFYeh-cdTNwyp8PxcnXuo,8
4205,информатика 9в,https://vk.com/club193920189?trackcode=a0d40d44SY7Uf_ncgVpQrRaMRoualjHqoglZplwAMwvZZS41qIE,8
4206,Информатика ЕГЭ 2023 - Alex Danov,https://vk.com/inf_intensive?trackcode=282398a7QTXgnKhb_rFqAvIQucuJy9QRd3c3g1Vpk7ScLNJtguQ,8
4207,Информатика | ЕГЭ 2023 | 99 баллов,https://vk.com/99ballov_inf?trackcode=9759c2d92Bu_Wp532VgVRQunn0CwLF11WCR8PnZwkXdMdzFX8OI,8
4208,Информатика | ЕГЭ | ОГЭ | Программирование,https://vk.com/plugar_inf?trackcode=ff951e5bMY9a8TX_L8GGy418qmScgdD4O2rTqeJmAsHwSih_ey4,8
4209,Информатика | ЕГЭ 2023 | Вебиум,https://vk.com/inform_web_ege?trackcode=d7fe9a85ANlpk3kxRVIvkWTQkBlgaOxcrTb7KJQq6qPUPVNckhE,8
4210,"Информатика, математика",https://vk.com/club201950572?trackcode=f795e598ZXtjlsZ9CiPj2TXnxRe-EBV5ifHD-NRYRFyZ6YuweKs,8
4211,Информатика МБОУ №36,https://vk.com/public209469233?trackcode=21e19115E4ykehqJF4Sv68VxAI4RK6GQgrlmtB8UO24Z3-uj7C4,8
4212,Информатика 9класс,https://vk.com/club189556197?trackcode=523ce3623bs0HoEtZarm1d9eudU8TDSKRgKTtyrodByimKqH9yg,8
4213,Информатика,https://vk.com/informjust?trackcode=376aa250BRSQ1mT-Gq_BFLvNwBgO-VoY3kqs4c4A7_4tzETQObE,8
4214,"Математика, информатика. Аверсэв",https://vk.com/aversev.matematika?trackcode=7ad65ec8vbwpRXhov7dJ1GSAirk9TCXpVmZZ9MjF4KT4lPmmMPI,8
4215,Информатика ЕГЭ 2023 | PARTA,https://vk.com/partainfo?trackcode=b457917fQHCa2oSlGP0zDl1VII-KGGDwHaLJSS_N3wQl3q52NOQ,8
4216,Информатика. Лекции,https://vk.com/club204150741?trackcode=02fcaadc_sgdP5k0umzxRxI0eho24Yqk-rSf7S_iekU7aqYOim0,8
4217,Информатика (7-11 классы),https://vk.com/public193675230?trackcode=dbf504a7qRxuRfKv3n-jxv6AhtozwJ-ns6nH7EXMuXHP7ZhJ-tE,8
4218,Информатика УТЭК Кутуева,https://vk.com/club130600211?trackcode=55a1bc4fg1grOdAqGcqhi2dN8_V92bJKbptwMrudiZ_Da1YKJBY,8
4219,Информатика 8класс,https://vk.com/club193807219?trackcode=b771a9356ao4swoCMcfbju0BuUaYMRxHBKVu0MHZ-POXVbQ1xQI,8
4220,Информатика с Джобсом | ЕГЭ 2023,https://vk.com/inform_web?trackcode=1396bc1a7CaiLSJXUonDKyHK4RZL1RFOQSCy8CS4EjUD-5c0GO4,8
4221,Информатика ЕГЭ 100БАЛЛОВ,https://vk.com/informatics_100?trackcode=8901b318B7TExhLBUjqgs06jV8tAli2IY8_frjjw_N1F99NX-aY,8
4222,PRO100 ЕГЭ Информатика 2023,https://vk.com/pro100ege68?trackcode=9542d1edGLObyJNCJqZK7Tt0Ai9xuM4XhHWQzUlCl92LTPR9hGc,8
4223,Информатика ОГЭ 2023 | Умскул,https://vk.com/umsch_i_oge?trackcode=7e250b528-DMYcghNZ66LJqVit-0ApIc-x7ezJD8QrzZXkEQFOI,8
4224,Информатика ЕГЭ 2023 | Умскул,https://vk.com/umsch_i?trackcode=e61d25a8ICk___svl651SKgqTnUx4StFYeh-cdTNwyp8PxcnXuo,8
4225,информатика 9в,https://vk.com/club193920189?trackcode=a0d40d44SY7Uf_ncgVpQrRaMRoualjHqoglZplwAMwvZZS41qIE,8
4226,Информатика ЕГЭ 2023 - Alex Danov,https://vk.com/inf_intensive?trackcode=282398a7QTXgnKhb_rFqAvIQucuJy9QRd3c3g1Vpk7ScLNJtguQ,8
4227,Информатика | ЕГЭ 2023 | 99 баллов,https://vk.com/99ballov_inf?trackcode=9759c2d92Bu_Wp532VgVRQunn0CwLF11WCR8PnZwkXdMdzFX8OI,8
4228,Информатика | ЕГЭ | ОГЭ | Программирование,https://vk.com/plugar_inf?trackcode=ff951e5bMY9a8TX_L8GGy418qmScgdD4O2rTqeJmAsHwSih_ey4,8
4229,Информатика | ЕГЭ 2023 | Вебиум,https://vk.com/inform_web_ege?trackcode=d7fe9a85ANlpk3kxRVIvkWTQkBlgaOxcrTb7KJQq6qPUPVNckhE,8
4230,"Информатика, математика",https://vk.com/club201950572?trackcode=f795e598ZXtjlsZ9CiPj2TXnxRe-EBV5ifHD-NRYRFyZ6YuweKs,8
4231,Информатика МБОУ №36,https://vk.com/public209469233?trackcode=21e19115E4ykehqJF4Sv68VxAI4RK6GQgrlmtB8UO24Z3-uj7C4,8
4232,Информатика 9класс,https://vk.com/club189556197?trackcode=523ce3623bs0HoEtZarm1d9eudU8TDSKRgKTtyrodByimKqH9yg,8
4233,Информатика,https://vk.com/informjust?trackcode=376aa250BRSQ1mT-Gq_BFLvNwBgO-VoY3kqs4c4A7_4tzETQObE,8
4234,"Математика, информатика. Аверсэв",https://vk.com/aversev.matematika?trackcode=7ad65ec8vbwpRXhov7dJ1GSAirk9TCXpVmZZ9MjF4KT4lPmmMPI,8
4235,Информатика ЕГЭ 2023 | PARTA,https://vk.com/partainfo?trackcode=b457917fQHCa2oSlGP0zDl1VII-KGGDwHaLJSS_N3wQl3q52NOQ,8
4236,Информатика. Лекции,https://vk.com/club204150741?trackcode=02fcaadc_sgdP5k0umzxRxI0eho24Yqk-rSf7S_iekU7aqYOim0,8
4237,Информатика (7-11 классы),https://vk.com/public193675230?trackcode=dbf504a7qRxuRfKv3n-jxv6AhtozwJ-ns6nH7EXMuXHP7ZhJ-tE,8
4238,Информатика УТЭК Кутуева,https://vk.com/club130600211?trackcode=55a1bc4fg1grOdAqGcqhi2dN8_V92bJKbptwMrudiZ_Da1YKJBY,8
